CD_SETOR,NUMPOINTS
"355030881000553",0
"355030881000554",0
"355030881000555",0
"355030882000001",0
"355030882000002",1
"355030882000003",0
"355030882000004",1
"355030882000005",2
"355030882000006",1
"355030882000007",0
"355030882000008",0
"355030882000009",0
"355030882000010",0
"355030882000011",0
"355030882000012",0
"355030882000013",0
"355030882000014",0
"355030882000015",0
"355030882000016",0
"355030882000017",0
"355030882000018",1
"355030882000019",0
"355030882000020",1
"355030882000021",0
"355030882000022",0
"355030882000023",0
"355030882000024",0
"355030882000026",0
"355030882000027",0
"355030882000028",0
"355030882000029",0
"355030882000030",0
"355030882000031",0
"355030882000032",0
"355030882000033",1
"355030882000034",0
"355030882000036",0
"355030882000037",0
"355030882000038",0
"355030882000040",0
"355030882000042",0
"355030882000043",0
"355030882000044",0
"355030882000045",0
"355030882000046",0
"355030882000047",1
"355030882000048",1
"355030882000051",0
"355030882000052",0
"355030882000053",0
"355030882000054",0
"355030882000055",0
"355030882000056",0
"355030882000057",0
"355030882000058",0
"355030882000059",0
"355030882000062",1
"355030882000063",0
"355030882000064",0
"355030882000066",0
"355030882000067",0
"355030882000068",0
"355030882000069",0
"355030882000070",0
"355030882000071",0
"355030882000072",0
"355030882000073",0
"355030882000074",0
"355030882000076",0
"355030882000077",0
"355030882000078",0
"355030882000080",1
"355030882000081",0
"355030882000083",0
"355030882000084",1
"355030882000085",0
"355030882000086",0
"355030882000087",0
"355030882000088",1
"355030882000090",1
"355030882000091",0
"355030882000092",0
"355030882000093",0
"355030882000094",0
"355030882000095",0
"355030882000096",0
"355030882000097",0
"355030882000098",0
"355030882000099",0
"355030882000100",0
"355030882000101",0
"355030882000102",0
"355030882000103",0
"355030882000104",0
"355030882000105",2
"355030882000106",0
"355030882000107",0
"355030882000108",0
"355030882000109",0
"355030882000110",0
"355030882000112",0
"355030882000113",0
"355030882000114",1
"355030882000115",0
"355030882000116",2
"355030882000117",0
"355030882000118",0
"355030882000119",0
"355030882000121",0
"355030882000122",0
"355030882000123",0
"355030882000124",0
"355030882000125",1
"355030882000126",2
"355030882000127",0
"355030882000128",2
"355030882000129",0
"355030882000130",0
"355030882000131",0
"355030882000132",0
"355030882000133",0
"355030882000134",0
"355030882000135",1
"355030882000136",0
"355030882000137",1
"355030882000138",0
"355030882000139",0
"355030882000141",0
"355030882000142",0
"355030882000143",0
"355030882000144",1
"355030882000145",0
"355030882000146",0
"355030882000147",0
"355030882000148",0
"355030882000149",0
"355030882000150",0
"355030882000151",0
"355030882000152",0
"355030882000153",0
"355030882000155",0
"355030882000156",1
"355030882000158",0
"355030882000159",0
"355030882000160",0
"355030882000161",0
"355030882000162",0
"355030882000163",0
"355030882000164",0
"355030882000165",0
"355030882000166",1
"355030882000167",0
"355030882000168",0
"355030882000169",0
"355030882000171",0
"355030882000172",0
"355030882000174",0
"355030882000175",0
"355030882000176",0
"355030882000177",0
"355030882000178",0
"355030882000179",0
"355030882000180",0
"355030882000181",0
"355030882000182",0
"355030882000183",0
"355030882000184",0
"355030882000185",0
"355030882000186",0
"355030882000187",0
"355030882000188",0
"355030882000189",0
"355030882000190",0
"355030882000191",0
"355030882000192",0
"355030882000193",0
"355030882000194",0
"355030882000195",0
"355030882000196",0
"355030882000197",0
"355030882000198",0
"355030882000199",0
"355030882000200",0
"355030882000201",0
"355030882000202",0
"355030882000203",0
"355030882000204",1
"355030882000205",0
"355030882000206",0
"355030882000207",0
"355030882000208",0
"355030882000209",0
"355030882000210",0
"355030882000211",0
"355030882000212",0
"355030882000213",0
"355030882000214",0
"355030882000215",0
"355030882000216",0
"355030882000217",0
"355030882000218",0
"355030882000219",0
"355030882000220",0
"355030882000221",1
"355030883000002",1
"355030883000005",0
"355030883000006",0
"355030883000007",2
"355030883000009",0
"355030883000012",0
"355030883000013",1
"355030883000015",0
"355030883000017",0
"355030883000018",0
"355030883000019",0
"355030883000020",0
"355030883000024",0
"355030883000025",0
"355030883000026",0
"355030883000027",1
"355030883000028",0
"355030883000029",0
"355030883000040",1
"355030883000045",0
"355030883000047",0
"355030883000052",0
"355030883000056",0
"355030883000059",0
"355030883000060",0
"355030883000061",0
"355030883000062",0
"355030883000063",0
"355030883000065",0
"355030883000066",0
"355030883000067",0
"355030883000072",0
"355030883000075",0
"355030883000076",0
"355030883000077",0
"355030883000078",0
"355030883000079",0
"355030883000080",0
"355030883000081",0
"355030883000082",0
"355030883000083",0
"355030883000085",0
"355030883000087",0
"355030883000090",0
"355030883000092",0
"355030883000096",0
"355030883000097",0
"355030883000098",0
"355030883000099",0
"355030883000100",0
"355030883000101",0
"355030883000102",0
"355030883000103",0
"355030883000104",0
"355030883000106",0
"355030883000107",0
"355030883000109",0
"355030883000110",2
"355030883000111",0
"355030883000112",0
"355030883000113",0
"355030883000114",0
"355030883000115",0
"355030883000116",0
"355030883000117",0
"355030883000118",0
"355030883000119",0
"355030883000120",0
"355030883000121",0
"355030883000122",0
"355030883000123",0
"355030883000124",0
"355030883000125",0
"355030883000126",0
"355030883000127",0
"355030883000128",0
"355030883000129",0
"355030883000130",0
"355030883000131",0
"355030883000132",0
"355030883000133",0
"355030883000134",0
"355030883000135",0
"355030883000136",0
"355030883000137",0
"355030883000138",0
"355030883000139",0
"355030883000144",0
"355030883000148",1
"355030883000149",0
"355030883000150",0
"355030883000151",0
"355030883000153",0
"355030883000154",0
"355030883000155",0
"355030883000156",0
"355030883000157",0
"355030883000158",1
"355030883000160",0
"355030883000161",0
"355030883000162",0
"355030883000163",0
"355030883000164",0
"355030883000165",0
"355030883000166",0
"355030883000167",0
"355030883000168",0
"355030883000169",0
"355030883000170",0
"355030883000171",0
"355030883000173",0
"355030883000175",0
"355030883000178",0
"355030883000180",0
"355030883000181",1
"355030883000182",0
"355030883000183",0
"355030883000184",0
"355030883000185",0
"355030883000186",0
"355030883000187",0
"355030883000188",0
"355030883000189",0
"355030883000190",0
"355030883000191",0
"355030883000192",0
"355030883000194",0
"355030883000197",0
"355030883000199",0
"355030883000200",0
"355030883000201",0
"355030883000202",0
"355030883000205",0
"355030883000206",0
"355030883000210",0
"355030883000211",0
"355030883000213",0
"355030883000214",0
"355030883000217",0
"355030883000219",1
"355030883000220",0
"355030883000222",0
"355030883000223",0
"355030883000224",0
"355030883000226",0
"355030883000227",0
"355030883000228",0
"355030883000229",1
"355030883000230",0
"355030883000231",0
"355030883000232",0
"355030883000233",0
"355030883000234",1
"355030883000235",1
"355030883000236",0
"355030883000237",2
"355030883000238",0
"355030883000239",0
"355030883000240",0
"355030883000241",0
"355030883000242",0
"355030883000243",0
"355030883000244",0
"355030883000246",1
"355030883000247",0
"355030883000248",0
"355030883000250",0
"355030883000251",0
"355030883000252",1
"355030883000253",0
"355030883000254",0
"355030883000255",0
"355030883000256",0
"355030883000257",0
"355030883000258",0
"355030883000259",0
"355030883000260",0
"355030883000261",0
"355030883000262",0
"355030883000263",0
"355030883000264",0
"355030883000265",0
"355030883000266",0
"355030883000267",0
"355030883000268",0
"355030883000269",0
"355030883000270",0
"355030883000271",0
"355030883000272",1
"355030883000273",0
"355030883000274",1
"355030883000275",0
"355030883000276",0
"355030883000277",0
"355030883000278",0
"355030883000279",0
"355030883000280",0
"355030883000281",0
"355030883000282",0
"355030883000283",0
"355030883000284",0
"355030883000285",0
"355030883000286",0
"355030883000287",0
"355030883000288",0
"355030883000289",0
"355030883000290",2
"355030883000291",0
"355030883000292",0
"355030883000293",0
"355030883000294",0
"355030883000295",0
"355030883000296",0
"355030883000297",0
"355030883000298",0
"355030883000299",0
"355030883000300",0
"355030883000301",0
"355030883000302",0
"355030883000303",0
"355030883000304",0
"355030883000305",0
"355030883000306",0
"355030883000307",0
"355030883000309",0
"355030883000310",0
"355030883000311",0
"355030883000312",0
"355030883000313",0
"355030883000314",0
"355030883000315",0
"355030883000316",0
"355030883000317",0
"355030883000318",0
"355030883000319",0
"355030883000321",0
"355030883000322",0
"355030883000323",0
"355030883000324",0
"355030883000326",0
"355030883000327",0
"355030883000328",0
"355030883000329",0
"355030883000330",0
"355030883000331",0
"355030883000332",0
"355030883000333",0
"355030883000334",0
"355030883000335",0
"355030883000336",0
"355030883000337",0
"355030883000338",0
"355030883000339",0
"355030883000340",0
"355030883000341",0
"355030883000342",0
"355030883000343",0
"355030883000344",0
"355030883000345",0
"355030883000346",0
"355030883000347",1
"355030883000348",0
"355030883000349",1
"355030883000350",0
"355030883000351",0
"355030883000352",0
"355030883000353",0
"355030883000354",0
"355030883000355",0
"355030883000356",0
"355030883000357",0
"355030883000358",0
"355030883000359",0
"355030883000360",0
"355030883000361",0
"355030883000362",0
"355030883000363",0
"355030883000364",0
"355030883000365",0
"355030883000366",0
"355030883000367",0
"355030883000368",0
"355030883000369",0
"355030883000370",0
"355030883000371",1
"355030883000372",0
"355030883000373",0
"355030883000374",0
"355030883000375",2
"355030883000376",0
"355030883000377",0
"355030883000378",0
"355030883000379",1
"355030883000380",0
"355030883000381",0
"355030883000382",0
"355030883000383",0
"355030883000384",0
"355030883000385",0
"355030883000386",0
"355030883000387",0
"355030883000388",0
"355030883000389",0
"355030883000390",0
"355030883000391",0
"355030883000392",0
"355030883000394",0
"355030883000395",0
"355030883000396",0
"355030883000397",0
"355030883000398",0
"355030883000399",0
"355030883000400",0
"355030883000401",0
"355030883000402",0
"355030883000403",0
"355030883000404",0
"355030883000405",0
"355030883000406",0
"355030883000407",0
"355030883000408",0
"355030883000409",0
"355030883000410",0
"355030883000412",1
"355030883000413",1
"355030883000414",0
"355030883000416",0
"355030883000417",0
"355030883000418",0
"355030883000419",0
"355030883000420",0
"355030883000421",0
"355030883000422",0
"355030883000424",0
"355030883000425",0
"355030883000426",0
"355030883000427",0
"355030883000428",0
"355030883000429",0
"355030883000430",0
"355030883000431",0
"355030883000432",0
"355030883000433",0
"355030883000434",0
"355030883000436",0
"355030883000437",0
"355030883000438",1
"355030883000439",0
"355030883000440",0
"355030883000441",0
"355030883000442",0
"355030883000443",0
"355030883000444",0
"355030883000445",0
"355030883000446",0
"355030883000447",0
"355030883000448",0
"355030883000449",0
"355030883000450",0
"355030883000451",0
"355030883000452",0
"355030883000453",0
"355030883000454",0
"355030883000455",0
"355030883000456",0
"355030883000457",0
"355030883000458",0
"355030883000459",0
"355030883000460",0
"355030883000461",0
"355030883000462",0
"355030883000463",2
"355030883000464",0
"355030883000465",0
"355030883000466",0
"355030883000467",0
"355030883000468",0
"355030883000469",0
"355030884000001",0
"355030884000002",2
"355030884000003",0
"355030884000004",0
"355030884000007",0
"355030884000008",1
"355030884000009",0
"355030884000011",0
"355030884000012",0
"355030884000013",0
"355030884000014",0
"355030884000015",0
"355030884000016",1
"355030884000018",1
"355030884000019",0
"355030884000020",0
"355030884000021",0
"355030884000023",0
"355030884000024",0
"355030884000025",1
"355030884000028",1
"355030884000029",0
"355030884000031",0
"355030884000032",0
"355030884000033",0
"355030884000034",0
"355030884000035",0
"355030884000036",0
"355030884000037",0
"355030884000040",1
"355030884000041",0
"355030884000042",0
"355030884000043",0
"355030884000044",0
"355030884000045",0
"355030884000046",2
"355030884000047",1
"355030884000048",0
"355030884000049",0
"355030884000050",0
"355030884000051",0
"355030884000052",0
"355030884000053",0
"355030884000054",1
"355030884000055",0
"355030884000056",0
"355030884000058",0
"355030884000059",0
"355030884000061",1
"355030884000062",0
"355030884000064",0
"355030884000065",0
"355030884000066",0
"355030884000067",0
"355030884000068",0
"355030884000069",0
"355030884000070",0
"355030884000071",0
"355030884000072",0
"355030884000073",0
"355030884000074",0
"355030884000075",0
"355030884000076",0
"355030884000077",0
"355030884000078",0
"355030884000079",0
"355030884000080",0
"355030884000081",0
"355030884000082",0
"355030884000083",1
"355030884000084",0
"355030884000085",0
"355030884000086",2
"355030884000087",0
"355030884000088",0
"355030884000089",0
"355030884000090",1
"355030884000091",1
"355030884000095",0
"355030884000096",0
"355030884000097",0
"355030884000098",1
"355030884000099",0
"355030884000100",0
"355030884000101",0
"355030884000102",1
"355030884000104",1
"355030884000105",1
"355030884000106",0
"355030884000107",1
"355030884000108",0
"355030884000109",0
"355030884000110",0
"355030884000111",0
"355030884000112",0
"355030884000113",0
"355030884000114",0
"355030884000115",0
"355030884000116",0
"355030884000118",0
"355030884000119",1
"355030884000120",0
"355030884000121",1
"355030884000122",0
"355030884000123",0
"355030884000124",0
"355030884000125",0
"355030884000126",1
"355030884000127",0
"355030884000128",0
"355030884000129",0
"355030884000130",0
"355030884000131",2
"355030884000132",0
"355030884000133",0
"355030884000134",1
"355030884000136",0
"355030884000137",0
"355030884000139",0
"355030884000140",0
"355030884000141",0
"355030884000142",0
"355030884000143",0
"355030884000144",0
"355030884000145",0
"355030884000146",0
"355030884000147",0
"355030884000148",0
"355030884000149",1
"355030884000150",0
"355030884000151",0
"355030884000152",0
"355030884000153",0
"355030884000154",1
"355030884000155",0
"355030884000156",0
"355030884000159",0
"355030884000161",2
"355030884000162",0
"355030884000163",0
"355030884000164",1
"355030884000165",0
"355030884000166",0
"355030884000167",0
"355030884000169",0
"355030884000170",0
"355030884000171",1
"355030884000172",0
"355030884000173",0
"355030884000174",1
"355030884000176",0
"355030884000178",0
"355030884000179",0
"355030884000180",0
"355030884000181",0
"355030884000182",0
"355030884000183",0
"355030884000185",0
"355030884000186",0
"355030884000187",0
"355030884000188",0
"355030884000189",0
"355030884000190",0
"355030884000191",0
"355030884000192",0
"355030884000193",0
"355030884000194",1
"355030884000195",1
"355030884000197",0
"355030884000198",1
"355030884000199",0
"355030884000200",0
"355030884000202",0
"355030884000203",0
"355030884000204",0
"355030884000205",0
"355030884000208",0
"355030884000209",0
"355030884000210",0
"355030884000211",0
"355030884000212",0
"355030884000213",0
"355030884000214",0
"355030884000215",0
"355030884000216",0
"355030884000217",0
"355030884000218",0
"355030884000220",0
"355030884000221",0
"355030884000222",0
"355030884000223",0
"355030884000224",0
"355030884000225",0
"355030884000226",0
"355030884000227",0
"355030884000228",0
"355030884000229",0
"355030884000230",0
"355030884000231",0
"355030884000232",0
"355030884000233",0
"355030884000234",0
"355030884000236",0
"355030884000237",1
"355030884000238",0
"355030884000239",0
"355030884000240",0
"355030884000241",0
"355030884000242",1
"355030884000243",0
"355030884000244",1
"355030884000245",0
"355030884000246",0
"355030884000247",0
"355030884000248",0
"355030884000249",0
"355030884000250",0
"355030884000251",0
"355030884000252",0
"355030884000253",0
"355030884000254",0
"355030884000255",0
"355030884000256",2
"355030884000257",0
"355030884000258",0
"355030884000259",0
"355030884000260",0
"355030884000261",0
"355030884000262",0
"355030884000263",0
"355030884000264",0
"355030884000265",0
"355030884000266",0
"355030884000267",0
"355030884000268",0
"355030884000269",0
"355030884000271",0
"355030884000272",0
"355030884000273",1
"355030884000274",0
"355030884000278",1
"355030884000279",0
"355030884000280",0
"355030884000282",0
"355030884000284",0
"355030884000285",1
"355030884000286",0
"355030884000287",0
"355030884000288",0
"355030884000289",0
"355030884000290",0
"355030884000291",0
"355030884000292",0
"355030884000293",1
"355030884000294",0
"355030884000295",0
"355030884000296",0
"355030884000297",0
"355030884000298",0
"355030884000299",0
"355030884000300",0
"355030884000301",0
"355030885000002",0
"355030885000004",0
"355030885000005",1
"355030885000007",2
"355030885000009",0
"355030885000010",2
"355030885000011",0
"355030885000012",1
"355030885000013",0
"355030885000014",0
"355030885000015",1
"355030885000016",1
"355030885000017",1
"355030885000018",0
"355030885000020",0
"355030885000021",0
"355030885000022",1
"355030885000023",0
"355030885000025",0
"355030885000026",0
"355030885000027",0
"355030885000028",0
"355030885000029",0
"355030885000030",0
"355030885000031",0
"355030885000032",1
"355030885000033",0
"355030885000034",1
"355030885000035",1
"355030885000036",0
"355030885000039",0
"355030885000040",0
"355030885000042",0
"355030885000043",0
"355030885000044",0
"355030885000045",1
"355030885000047",0
"355030885000048",0
"355030885000049",0
"355030885000050",1
"355030885000051",0
"355030885000053",0
"355030885000054",0
"355030885000057",0
"355030885000058",0
"355030885000059",0
"355030885000060",0
"355030885000061",1
"355030885000062",0
"355030885000063",0
"355030885000064",1
"355030885000065",0
"355030885000068",0
"355030885000069",1
"355030885000070",0
"355030885000071",0
"355030885000072",0
"355030885000075",0
"355030885000076",0
"355030885000077",0
"355030885000078",0
"355030885000080",0
"355030885000081",0
"355030885000082",0
"355030885000083",1
"355030885000084",0
"355030885000085",0
"355030885000086",0
"355030885000087",1
"355030885000089",0
"355030885000091",0
"355030885000092",0
"355030885000093",0
"355030885000094",0
"355030885000096",0
"355030885000097",0
"355030885000100",2
"355030885000101",0
"355030885000102",0
"355030885000103",1
"355030885000104",0
"355030885000106",1
"355030885000107",0
"355030885000110",0
"355030885000111",0
"355030885000112",1
"355030885000113",2
"355030885000115",0
"355030885000116",0
"355030885000117",0
"355030885000123",0
"355030885000124",0
"355030885000125",0
"355030885000126",0
"355030885000127",0
"355030885000128",0
"355030885000129",0
"355030885000130",0
"355030885000131",0
"355030885000132",0
"355030885000133",0
"355030885000134",0
"355030885000135",0
"355030885000136",0
"355030885000137",0
"355030885000138",0
"355030885000139",0
"355030885000140",0
"355030885000141",1
"355030885000142",2
"355030885000143",0
"355030885000144",0
"355030885000145",1
"355030885000146",0
"355030885000147",0
"355030885000148",0
"355030885000149",0
"355030885000150",0
"355030885000151",0
"355030885000152",0
"355030885000153",0
"355030885000154",0
"355030885000155",0
"355030885000156",0
"355030885000157",0
"355030885000158",1
"355030885000159",0
"355030885000160",0
"355030885000161",0
"355030885000162",1
"355030885000163",0
"355030885000164",0
"355030885000165",0
"355030885000166",0
"355030885000167",0
"355030885000168",0
"355030885000169",0
"355030885000170",0
"355030885000171",0
"355030885000172",0
"355030885000173",0
"355030885000174",0
"355030885000175",0
"355030885000176",0
"355030885000177",0
"355030885000179",0
"355030885000180",0
"355030885000181",0
"355030885000182",0
"355030885000183",0
"355030885000184",0
"355030885000185",0
"355030885000186",0
"355030885000187",0
"355030885000188",0
"355030885000189",1
"355030885000190",0
"355030885000191",0
"355030885000192",2
"355030885000193",0
"355030885000194",2
"355030885000195",1
"355030885000196",0
"355030885000197",0
"355030885000198",1
"355030885000199",0
"355030885000200",1
"355030885000201",0
"355030885000202",0
"355030885000203",0
"355030885000204",0
"355030885000205",0
"355030885000206",0
"355030885000207",0
"355030885000208",0
"355030885000209",0
"355030886000001",1
"355030886000003",2
"355030886000004",0
"355030886000005",0
"355030886000006",0
"355030886000007",2
"355030886000008",0
"355030886000009",0
"355030886000010",0
"355030886000012",0
"355030886000015",2
"355030886000017",0
"355030886000018",0
"355030886000019",1
"355030886000020",0
"355030886000022",0
"355030886000023",0
"355030886000024",0
"355030886000025",0
"355030886000026",0
"355030886000028",0
"355030886000030",0
"355030886000031",1
"355030886000033",0
"355030886000035",0
"355030886000037",0
"355030886000038",0
"355030886000039",0
"355030886000040",0
"355030886000041",0
"355030886000042",0
"355030886000043",1
"355030886000044",0
"355030886000046",0
"355030886000048",2
"355030886000049",1
"355030886000050",0
"355030886000051",0
"355030886000052",0
"355030886000053",0
"355030886000055",0
"355030886000056",0
"355030886000057",0
"355030886000058",0
"355030886000059",0
"355030886000060",1
"355030886000061",0
"355030886000062",0
"355030886000063",0
"355030886000064",0
"355030886000065",0
"355030886000069",0
"355030886000070",0
"355030886000071",0
"355030886000072",0
"355030886000073",0
"355030886000074",0
"355030886000075",0
"355030886000076",0
"355030886000077",0
"355030886000078",0
"355030886000079",0
"355030886000080",0
"355030886000081",0
"355030886000082",0
"355030886000083",0
"355030886000084",0
"355030886000085",0
"355030886000086",0
"355030886000087",0
"355030886000088",0
"355030886000089",0
"355030886000090",0
"355030886000091",0
"355030886000092",0
"355030886000093",0
"355030886000094",0
"355030886000095",0
"355030886000096",0
"355030886000097",0
"355030886000098",1
"355030886000099",0
"355030886000100",0
"355030886000101",0
"355030886000102",0
"355030886000104",0
"355030886000105",1
"355030886000106",0
"355030886000107",0
"355030886000108",0
"355030886000109",1
"355030886000110",0
"355030886000111",0
"355030886000112",0
"355030886000113",0
"355030886000115",0
"355030886000116",0
"355030886000117",0
"355030886000118",0
"355030886000119",0
"355030886000120",0
"355030886000121",0
"355030886000122",0
"355030886000123",0
"355030886000124",0
"355030886000125",0
"355030886000126",0
"355030886000127",0
"355030886000128",0
"355030886000129",0
"355030887000001",0
"355030887000004",0
"355030887000005",1
"355030887000006",0
"355030887000007",0
"355030887000008",1
"355030887000009",0
"355030887000010",0
"355030887000011",0
"355030887000012",0
"355030887000013",0
"355030887000014",0
"355030887000015",0
"355030887000016",0
"355030887000017",0
"355030887000018",0
"355030887000019",0
"355030887000020",0
"355030887000022",0
"355030887000023",0
"355030887000024",0
"355030887000025",1
"355030887000026",0
"355030887000027",0
"355030887000028",0
"355030887000029",1
"355030887000030",0
"355030887000031",0
"355030887000032",0
"355030887000033",2
"355030887000034",0
"355030887000035",0
"355030887000036",0
"355030887000037",0
"355030887000038",0
"355030887000039",1
"355030887000040",0
"355030887000041",0
"355030887000042",1
"355030887000043",0
"355030887000044",0
"355030887000045",0
"355030887000046",0
"355030887000047",0
"355030887000048",0
"355030887000051",0
"355030887000052",0
"355030887000053",0
"355030887000054",0
"355030887000055",2
"355030887000056",0
"355030887000057",0
"355030887000058",0
"355030887000059",0
"355030887000060",0
"355030887000062",0
"355030887000063",1
"355030887000064",0
"355030887000065",0
"355030887000066",1
"355030887000067",0
"355030887000068",0
"355030887000069",0
"355030887000070",0
"355030887000071",0
"355030887000072",0
"355030887000073",0
"355030887000074",0
"355030887000075",0
"355030887000076",0
"355030887000077",0
"355030887000078",0
"355030887000079",0
"355030887000080",0
"355030887000081",0
"355030887000082",0
"355030887000083",0
"355030887000086",0
"355030887000087",0
"355030887000088",0
"355030887000092",0
"355030887000093",0
"355030887000094",0
"355030887000095",0
"355030887000096",0
"355030887000097",0
"355030887000100",0
"355030887000101",1
"355030887000102",0
"355030887000103",0
"355030887000104",0
"355030887000105",0
"355030887000106",1
"355030887000108",0
"355030887000109",0
"355030887000110",1
"355030887000111",0
"355030887000112",0
"355030887000113",0
"355030887000114",0
"355030887000115",0
"355030887000116",0
"355030887000117",1
"355030887000118",0
"355030887000119",0
"355030887000120",3
"355030887000121",0
"355030887000122",0
"355030887000123",0
"355030887000124",0
"355030887000125",1
"355030887000126",1
"355030887000127",0
"355030887000128",0
"355030887000129",2
"355030887000130",0
"355030887000131",0
"355030887000132",0
"355030887000133",2
"355030887000134",0
"355030887000135",0
"355030887000136",0
"355030887000137",0
"355030887000138",0
"355030887000139",0
"355030887000140",0
"355030887000141",0
"355030887000144",0
"355030887000145",0
"355030887000146",0
"355030887000147",0
"355030887000148",0
"355030887000150",0
"355030887000151",0
"355030887000152",0
"355030887000154",0
"355030887000158",0
"355030887000159",0
"355030887000160",0
"355030887000162",0
"355030887000163",0
"355030887000165",0
"355030887000166",0
"355030887000167",0
"355030887000169",0
"355030887000171",0
"355030887000172",1
"355030887000174",0
"355030887000175",0
"355030887000176",0
"355030887000177",0
"355030887000178",0
"355030887000179",0
"355030887000180",0
"355030887000181",0
"355030887000182",0
"355030887000183",0
"355030887000184",0
"355030887000185",0
"355030887000187",0
"355030887000188",0
"355030887000189",0
"355030887000190",0
"355030887000191",0
"355030887000192",0
"355030887000193",1
"355030887000194",0
"355030887000195",0
"355030887000196",0
"355030887000197",0
"355030887000198",0
"355030887000199",0
"355030887000200",0
"355030887000201",0
"355030887000202",0
"355030887000203",0
"355030887000204",0
"355030887000206",0
"355030887000207",0
"355030887000208",0
"355030887000209",0
"355030887000210",1
"355030887000211",0
"355030887000213",0
"355030887000214",1
"355030887000215",0
"355030887000216",0
"355030887000218",0
"355030887000219",0
"355030887000220",0
"355030887000221",0
"355030887000222",0
"355030887000223",0
"355030887000224",0
"355030887000225",0
"355030887000227",0
"355030887000228",0
"355030887000229",0
"355030887000231",0
"355030887000233",1
"355030887000234",0
"355030887000235",0
"355030887000236",0
"355030887000237",0
"355030887000238",0
"355030887000239",0
"355030887000240",0
"355030887000241",0
"355030887000242",0
"355030887000243",0
"355030887000244",0
"355030887000245",0
"355030887000246",0
"355030887000247",0
"355030887000248",0
"355030887000249",0
"355030887000250",1
"355030887000251",0
"355030887000252",0
"355030887000253",0
"355030887000254",0
"355030887000256",0
"355030887000257",0
"355030887000258",0
"355030887000260",0
"355030887000261",0
"355030887000262",0
"355030887000263",1
"355030887000264",0
"355030887000265",0
"355030887000268",0
"355030887000269",0
"355030887000270",0
"355030887000271",0
"355030887000273",0
"355030887000274",0
"355030887000275",0
"355030887000277",0
"355030887000278",1
"355030887000279",0
"355030887000280",0
"355030887000281",0
"355030887000282",0
"355030887000283",0
"355030887000284",0
"355030887000285",0
"355030887000286",0
"355030887000287",0
"355030887000288",0
"355030887000289",0
"355030887000290",0
"355030887000291",0
"355030887000292",0
"355030887000293",0
"355030887000294",0
"355030887000295",0
"355030887000296",0
"355030887000297",1
"355030888000001",0
"355030888000003",1
"355030888000004",0
"355030888000005",0
"355030888000006",0
"355030888000007",0
"355030888000009",0
"355030888000011",1
"355030888000013",0
"355030888000015",0
"355030888000016",0
"355030888000017",0
"355030888000021",1
"355030888000024",0
"355030888000025",1
"355030888000027",0
"355030888000034",0
"355030888000035",2
"355030888000036",0
"355030888000038",1
"355030888000044",0
"355030888000046",0
"355030888000047",0
"355030888000048",0
"355030888000053",1
"355030888000054",0
"355030888000057",0
"355030888000058",0
"355030888000059",0
"355030888000060",0
"355030888000061",0
"355030888000062",0
"355030888000063",0
"355030888000064",0
"355030888000065",0
"355030888000066",0
"355030888000067",0
"355030888000068",0
"355030888000069",0
"355030888000070",0
"355030888000071",2
"355030888000072",0
"355030888000073",0
"355030888000074",0
"355030888000075",0
"355030888000076",0
"355030888000077",0
"355030888000078",0
"355030888000079",0
"355030888000080",1
"355030888000081",0
"355030888000082",0
"355030888000083",0
"355030888000084",0
"355030888000085",0
"355030888000086",0
"355030888000087",1
"355030888000088",0
"355030888000089",0
"355030888000090",0
"355030888000091",0
"355030888000092",0
"355030888000093",0
"355030888000094",0
"355030888000095",0
"355030888000096",0
"355030888000097",0
"355030888000098",0
"355030888000099",0
"355030888000100",0
"355030888000101",0
"355030888000102",0
"355030888000103",0
"355030888000104",0
"355030888000105",0
"355030888000106",0
"355030888000107",0
"355030888000108",0
"355030888000109",0
"355030888000110",0
"355030888000111",0
"355030888000112",0
"355030888000113",0
"355030888000114",0
"355030888000115",0
"355030888000116",0
"355030888000117",0
"355030888000118",0
"355030888000119",0
"355030888000120",0
"355030888000121",0
"355030888000122",0
"355030888000123",0
"355030888000124",0
"355030888000125",0
"355030888000126",0
"355030888000127",1
"355030888000128",0
"355030888000129",1
"355030888000130",0
"355030888000131",0
"355030888000132",0
"355030888000133",0
"355030888000134",0
"355030888000135",0
"355030888000136",2
"355030888000137",1
"355030888000138",1
"355030888000139",2
"355030888000140",0
"355030888000141",0
"355030888000142",0
"355030888000143",0
"355030888000144",0
"355030888000145",0
"355030888000146",1
"355030888000147",0
"355030888000148",0
"355030888000149",0
"355030888000150",0
"355030888000151",0
"355030888000152",0
"355030888000153",0
"355030888000154",0
"355030888000155",0
"355030888000156",0
"355030888000157",0
"355030888000158",0
"355030888000159",1
"355030888000160",0
"355030888000161",0
"355030888000162",1
"355030888000163",0
"355030889000002",0
"355030889000003",0
"355030889000004",0
"355030889000005",0
"355030889000006",0
"355030889000007",0
"355030889000008",0
"355030889000009",0
"355030889000010",0
"355030889000011",1
"355030889000012",0
"355030889000013",0
"355030889000014",0
"355030889000016",0
"355030889000018",0
"355030889000019",0
"355030889000021",0
"355030889000022",0
"355030889000023",0
"355030889000025",0
"355030889000027",0
"355030889000028",0
"355030889000029",0
"355030889000030",0
"355030889000031",0
"355030889000033",0
"355030889000035",0
"355030889000036",0
"355030889000037",0
"355030889000040",0
"355030889000041",0
"355030889000042",0
